Unnamed: 0,Unnamed: 1,Sample Data - Power BI,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,4,17,20,2021-06-02 00:00:00,6454,47,497
,,22,5,11,2021-06-02 00:00:00,10668,49,889
,,18,1,1,2021-06-02 00:00:00,14868,291,1062
,,12,21,4,2021-06-02 00:00:00,3878,50,144
,,10,22,8,2021-06-03 00:00:00,8505,74,387
,,25,23,8,2021-06-03 00:00:00,126,83,9
,,9,6,11,2021-06-03 00:00:00,10570,82,814
,,17,4,8,2021-06-03 00:00:00,1225,159,59
,,15,3,3,2021-06-03 00:00:00,3199,89,160
,,25,11,6,2021-06-03 00:00:00,441,9,37
,,13,21,16,2021-06-03 00:00:00,9009,83,392
,,24,22,12,2021-06-03 00:00:00,7595,349,238
,,25,22,11,2021-06-03 00:00:00,378,182,30
,,5,22,4,2021-06-03 00:00:00,1344,110,56
,,13,19,13,2021-06-03 00:00:00,5264,594,211
,,5,3,11,2021-06-03 00:00:00,6748,57,450
,,20,14,2,2021-06-03 00:00:00,2128,248,97
,,20,22,8,2021-06-03 00:00:00,7987,140,470
,,10,12,17,2021-06-03 00:00:00,13601,78,567
,,14,0,5,2021-06-03 00:00:00,7154,162,398
,,8,13,4,2021-06-03 00:00:00,2583,353,93
,,21,18,15,2021-06-03 00:00:00,532,324,67
,,21,19,1,2021-06-04 00:00:00,2548,170,182
,,7,17,16,2021-06-04 00:00:00,1092,394,36
,,10,5,1,2021-06-04 00:00:00,4011,351,287
,,9,14,8,2021-06-04 00:00:00,3766,2,180
,,13,16,11,2021-06-04 00:00:00,6405,6,458
,,22,21,14,2021-06-04 00:00:00,4487,201,321
,,3,15,13,2021-06-04 00:00:00,5439,244,227
,,6,1,7,2021-06-04 00:00:00,8603,47,297
,,2,7,12,2021-06-04 00:00:00,6454,25,259
,,0,2,4,2021-06-07 00:00:00,14966,79,483
,,16,23,17,2021-06-07 00:00:00,2044,188,86
,,17,4,12,2021-06-07 00:00:00,11186,2,350
,,4,2,1,2021-06-07 00:00:00,3906,347,489
,,4,5,6,2021-06-07 00:00:00,5705,58,519
,,20,7,14,2021-06-07 00:00:00,2674,333,149
,,14,11,5,2021-06-07 00:00:00,4221,2,184
,,1,14,10,2021-06-08 00:00:00,8988,112,450
,,14,11,7,2021-06-08 00:00:00,5355,114,185
,,7,12,4,2021-06-08 00:00:00,2569,401,86
,,2,16,13,2021-06-08 00:00:00,1897,118,64
,,19,9,14,2021-06-08 00:00:00,1666,195,112
,,17,15,1,2021-06-08 00:00:00,14182,56,1773
,,25,11,14,2021-06-08 00:00:00,14798,260,740
,,17,6,12,2021-06-09 00:00:00,819,277,28
,,0,9,19,2021-06-09 00:00:00,7252,5,363
,,13,21,10,2021-06-09 00:00:00,3332,13,159
,,10,19,3,2021-06-09 00:00:00,7525,60,397
,,21,17,9,2021-06-09 00:00:00,4893,218,164
,,15,11,17,2021-06-09 00:00:00,3444,116,133
,,12,21,13,2021-06-09 00:00:00,2156,34,87
,,9,12,1,2021-06-09 00:00:00,1596,176,200
,,0,0,14,2021-06-10 00:00:00,8834,149,631
,,22,14,11,2021-06-10 00:00:00,3948,172,329
,,11,22,6,2021-06-10 00:00:00,3605,172,241
,,24,2,14,2021-06-11 00:00:00,1876,193,118
,,2,23,4,2021-06-11 00:00:00,1302,19,45
,,17,3,4,2021-06-11 00:00:00,616,3,21
,,12,0,7,2021-06-11 00:00:00,4935,141,183
,,17,7,2,2021-06-11 00:00:00,5887,51,310
,,9,8,1,2021-06-11 00:00:00,1785,181,149
,,19,10,10,2021-06-11 00:00:00,4816,153,322
,,21,23,14,2021-06-11 00:00:00,504,266,24
,,17,6,16,2021-06-11 00:00:00,973,258,39
,,17,22,7,2021-06-11 00:00:00,8330,320,379
,,14,7,13,2021-06-11 00:00:00,5502,18,240
,,25,18,7,2021-06-14 00:00:00,6202,75,222
,,2,21,12,2021-06-14 00:00:00,6118,129,236
,,3,5,10,2021-06-14 00:00:00,1771,255,111
,,13,18,6,2021-06-14 00:00:00,4494,297,300
,,25,19,8,2021-06-14 00:00:00,1057,226,76
,,5,19,22,2021-06-14 00:00:00,13286,55,1477
,,16,12,13,2021-06-14 00:00:00,4760,249,154
,,13,10,0,2021-06-14 00:00:00,3010,372,377
,,16,17,13,2021-06-14 00:00:00,7448,183,266
,,5,5,12,2021-06-14 00:00:00,1617,57,49
,,2,7,9,2021-06-14 00:00:00,840,2,35
,,5,11,5,2021-06-14 00:00:00,7042,294,441
,,1,0,3,2021-06-15 00:00:00,9247,527,487
,,10,19,13,2021-06-15 00:00:00,1799,76,60
,,11,3,11,2021-06-15 00:00:00,644,135,38
,,11,15,0,2021-06-16 00:00:00,11172,109,1397
,,11,1,1,2021-06-16 00:00:00,9191,240,766
,,22,1,8,2021-06-16 00:00:00,14889,132,828
,,19,12,12,2021-06-16 00:00:00,5670,57,189
,,22,1,15,2021-06-16 00:00:00,693,3,58
,,24,13,7,2021-06-16 00:00:00,12642,19,575
,,17,17,9,2021-06-16 00:00:00,8414,257,312
,,8,1,15,2021-06-16 00:00:00,15162,2,1896
,,0,24,22,2021-06-16 00:00:00,9135,35,762
,,4,23,9,2021-06-16 00:00:00,4375,90,146
,,8,11,3,2021-06-17 00:00:00,3493,7,146
,,19,16,5,2021-06-17 00:00:00,3157,47,186
,,4,11,12,2021-06-17 00:00:00,9884,163,300
,,24,12,8,2021-06-17 00:00:00,8029,35,473
,,5,6,21,2021-06-17 00:00:00,2002,96,72
,,11,4,10,2021-06-17 00:00:00,8589,54,537
,,1,0,14,2021-06-17 00:00:00,1554,49,120
,,20,7,0,2021-06-17 00:00:00,8792,378,677
,,24,12,14,2021-06-17 00:00:00,2415,25,128
,,22,21,10,2021-06-17 00:00:00,266,101,16
,,16,2,14,2021-06-17 00:00:00,3381,186,226
,,6,1,1,2021-06-17 00:00:00,1505,33,116
,,10,10,16,2021-06-17 00:00:00,1708,81,61
,,24,5,4,2021-06-17 00:00:00,3857,89,155
,,4,9,8,2021-06-17 00:00:00,1141,249,58
,,18,6,8,2021-06-17 00:00:00,11844,132,790
,,0,6,17,2021-06-17 00:00:00,7294,174,348
,,2,0,21,2021-06-17 00:00:00,5516,228,205
,,7,5,15,2021-06-18 00:00:00,3598,34,450
,,25,18,1,2021-06-18 00:00:00,4795,76,320
,,18,11,4,2021-06-18 00:00:00,6657,296,222
,,20,10,5,2021-06-18 00:00:00,8071,37,367
,,13,10,7,2021-06-18 00:00:00,16548,246,613
,,5,23,7,2021-06-18 00:00:00,1393,207,61
,,5,8,6,2021-06-18 00:00:00,3731,155,249
,,22,22,13,2021-06-18 00:00:00,7322,232,293
,,24,5,19,2021-06-18 00:00:00,3367,164,154
,,17,3,19,2021-06-18 00:00:00,3752,252,188
,,14,16,2,2021-06-18 00:00:00,3080,141,182
,,13,17,4,2021-06-18 00:00:00,9534,103,318
,,10,10,21,2021-06-18 00:00:00,5166,150,216
,,8,8,20,2021-06-18 00:00:00,4018,229,237
,,1,7,3,2021-06-18 00:00:00,5376,69,336
,,21,19,17,2021-06-18 00:00:00,2884,101,138
,,4,9,7,2021-06-18 00:00:00,7588,72,253
,,11,21,3,2021-06-18 00:00:00,12341,303,561
,,9,12,15,2021-06-18 00:00:00,7392,53,822
,,16,22,5,2021-06-21 00:00:00,9247,204,421
,,16,2,7,2021-06-21 00:00:00,14035,66,540
,,14,23,0,2021-06-21 00:00:00,1890,20,146
,,12,15,4,2021-06-21 00:00:00,3738,98,134
,,0,0,0,2021-06-22 00:00:00,2940,46,294
,,4,1,10,2021-06-22 00:00:00,5145,325,396
,,6,10,15,2021-06-22 00:00:00,3031,316,337
,,3,22,16,2021-06-22 00:00:00,2317,82,101
,,4,17,17,2021-06-22 00:00:00,5327,168,214
,,4,17,14,2021-06-22 00:00:00,7301,288,457
,,8,6,17,2021-06-22 00:00:00,12880,195,644
,,21,4,9,2021-06-22 00:00:00,11221,2,511
,,4,2,4,2021-06-23 00:00:00,4599,50,184
,,20,24,7,2021-06-23 00:00:00,1981,208,77
,,24,11,17,2021-06-23 00:00:00,784,510,33
,,7,23,5,2021-06-23 00:00:00,3171,40,151
,,16,13,1,2021-06-23 00:00:00,6853,147,762
,,18,6,21,2021-06-24 00:00:00,4648,147,194
,,0,2,20,2021-06-24 00:00:00,10493,20,656
,,7,9,7,2021-06-24 00:00:00,1456,49,54
,,22,17,12,2021-06-24 00:00:00,9296,341,345
,,21,21,6,2021-06-24 00:00:00,9723,122,973
,,19,0,7,2021-06-24 00:00:00,483,595,20
,,21,8,1,2021-06-24 00:00:00,1869,46,144
,,7,21,15,2021-06-24 00:00:00,6951,290,696
,,2,16,8,2021-06-24 00:00:00,4466,279,236
,,0,23,5,2021-06-24 00:00:00,3199,98,178
,,9,5,3,2021-06-24 00:00:00,11270,179,537
,,15,10,11,2021-06-24 00:00:00,11641,244,728
,,24,23,7,2021-06-24 00:00:00,11809,217,473
,,19,15,3,2021-06-24 00:00:00,22484,38,978
,,20,15,0,2021-06-24 00:00:00,4130,33,276
,,18,13,2,2021-06-24 00:00:00,14420,163,721
,,19,19,21,2021-06-24 00:00:00,3220,12,135
,,9,16,9,2021-06-25 00:00:00,6293,248,243
,,14,22,11,2021-06-25 00:00:00,15365,338,1281
,,22,4,17,2021-06-25 00:00:00,8897,131,495
,,24,9,22,2021-06-25 00:00:00,5215,437,348
,,20,12,19,2021-06-25 00:00:00,12180,68,609
,,24,11,21,2021-06-25 00:00:00,6741,87,281
,,0,1,13,2021-06-25 00:00:00,2856,197,99
,,16,24,2,2021-06-25 00:00:00,2758,5,163
,,0,22,1,2021-06-25 00:00:00,9660,29,805
,,25,15,4,2021-06-25 00:00:00,49,445,2
,,20,24,13,2021-06-25 00:00:00,6258,338,202
,,0,2,13,2021-06-25 00:00:00,28,274,2
,,25,7,20,2021-06-25 00:00:00,4452,309,212
,,7,12,21,2021-06-25 00:00:00,2716,240,105
,,17,10,21,2021-06-25 00:00:00,12495,23,481
,,1,7,12,2021-06-25 00:00:00,9737,212,296
,,13,6,0,2021-06-25 00:00:00,3241,232,325
,,3,5,5,2021-06-25 00:00:00,9716,33,608
,,12,1,2,2021-06-25 00:00:00,6461,178,404
,,21,6,12,2021-06-25 00:00:00,420,52,14
,,14,15,10,2021-06-25 00:00:00,3906,170,279
,,18,7,13,2021-06-28 00:00:00,3129,177,126
,,5,11,2,2021-06-28 00:00:00,2604,368,114
,,10,10,15,2021-06-28 00:00:00,2009,265,144
,,3,24,7,2021-06-28 00:00:00,3339,92,129
,,22,18,14,2021-06-28 00:00:00,3871,107,204
,,9,12,17,2021-06-28 00:00:00,1120,301,44
,,3,24,17,2021-06-28 00:00:00,4529,109,227
,,3,2,1,2021-06-28 00:00:00,3115,22,284
,,17,15,2,2021-06-28 00:00:00,6111,115,322
,,6,11,5,2021-06-28 00:00:00,7476,232,440
,,2,19,14,2021-06-28 00:00:00,1925,256,92
,,3,11,9,2021-06-28 00:00:00,4760,157,207
,,13,16,8,2021-06-28 00:00:00,17724,63,1182
,,6,21,14,2021-06-28 00:00:00,3731,89,220
,,0,6,1,2021-06-28 00:00:00,7574,99,583
,,14,12,22,2021-06-28 00:00:00,4137,34,345
,,0,14,7,2021-06-28 00:00:00,13076,120,436
,,21,7,14,2021-06-29 00:00:00,4403,66,339
,,18,1,17,2021-06-29 00:00:00,2478,396,108
,,25,24,17,2021-06-29 00:00:00,2016,26,96
,,21,5,1,2021-06-29 00:00:00,1799,262,129
,,20,24,11,2021-06-29 00:00:00,6685,277,372
,,6,16,2,2021-06-29 00:00:00,5257,225,277
,,15,18,10,2021-06-29 00:00:00,2408,232,172
,,11,4,19,2021-06-29 00:00:00,5096,92,243
,,3,24,6,2021-06-29 00:00:00,9772,116,815
,,22,24,0,2021-06-29 00:00:00,8071,78,539
,,6,1,20,2021-06-30 00:00:00,4984,543,333
,,17,16,20,2021-06-30 00:00:00,8134,299,543
,,22,11,13,2021-06-30 00:00:00,861,57,30
,,8,22,21,2021-06-30 00:00:00,8694,17,396
,,14,10,12,2021-06-30 00:00:00,2576,139,84
,,22,23,19,2021-07-01 00:00:00,1519,214,73
,,0,7,8,2021-07-01 00:00:00,7476,152,534
,,15,5,12,2021-07-01 00:00:00,8155,84,272
,,16,0,0,2021-07-01 00:00:00,1995,212,167
,,16,17,20,2021-07-01 00:00:00,3535,22,169
,,17,3,14,2021-07-01 00:00:00,5033,142,360
,,17,17,1,2021-07-01 00:00:00,5068,35,461
,,11,9,22,2021-07-02 00:00:00,399,117,37
,,18,10,7,2021-07-02 00:00:00,1246,235,43
,,19,2,12,2021-07-02 00:00:00,3423,464,127
,,10,17,15,2021-07-02 00:00:00,2632,150,329
,,1,0,2,2021-07-02 00:00:00,5474,83,274
,,16,13,0,2021-07-02 00:00:00,84,204,9
,,21,17,12,2021-07-02 00:00:00,4228,26,157
,,24,9,21,2021-07-02 00:00:00,5418,253,258
,,10,23,5,2021-07-02 00:00:00,2373,252,132
,,6,7,0,2021-07-02 00:00:00,8659,245,963
,,0,10,8,2021-07-02 00:00:00,11361,43,758
,,17,3,21,2021-07-02 00:00:00,462,312,21
,,14,10,10,2021-07-02 00:00:00,3668,96,175
,,15,3,7,2021-07-02 00:00:00,2534,17,102
,,25,16,10,2021-07-05 00:00:00,5838,290,325
,,2,4,9,2021-07-05 00:00:00,8036,50,366
,,20,12,10,2021-07-05 00:00:00,3311,215,195
,,22,14,12,2021-07-05 00:00:00,21,128,1
,,20,6,2,2021-07-05 00:00:00,6979,36,349
,,10,1,8,2021-07-05 00:00:00,7308,34,366
,,10,22,2,2021-07-05 00:00:00,14609,22,812
,,7,19,8,2021-07-06 00:00:00,7721,264,368
,,2,3,1,2021-07-06 00:00:00,6944,446,463
,,4,8,0,2021-07-06 00:00:00,3738,117,234
,,5,12,10,2021-07-06 00:00:00,13867,155,730
,,15,16,3,2021-07-06 00:00:00,6664,152,392
,,20,24,9,2021-07-06 00:00:00,4802,41,161
,,22,1,19,2021-07-06 00:00:00,11410,15,571
,,6,8,8,2021-07-06 00:00:00,308,205,22
,,2,3,13,2021-07-07 00:00:00,2009,87,75
,,5,1,0,2021-07-07 00:00:00,2191,4,200
,,10,14,9,2021-07-07 00:00:00,5642,147,217
,,15,1,13,2021-07-07 00:00:00,511,295,20
,,22,1,0,2021-07-07 00:00:00,19754,175,1976
,,8,1,9,2021-07-07 00:00:00,1547,286,65
,,2,9,5,2021-07-07 00:00:00,4991,532,294
,,8,22,12,2021-07-07 00:00:00,17647,186,679
,,22,0,10,2021-07-07 00:00:00,12593,37,969
,,12,0,11,2021-07-07 00:00:00,4368,51,398
,,15,10,0,2021-07-07 00:00:00,8715,182,727
,,1,23,8,2021-07-07 00:00:00,1617,314,102
,,3,5,8,2021-07-07 00:00:00,1085,110,58
,,8,22,16,2021-07-07 00:00:00,4256,283,158
,,3,16,8,2021-07-07 00:00:00,175,24,8
,,22,1,1,2021-07-07 00:00:00,10689,151,713
,,14,24,10,2021-07-07 00:00:00,7798,9,557
,,24,2,6,2021-07-07 00:00:00,1036,76,87
,,5,15,22,2021-07-07 00:00:00,2107,17,163
,,2,3,4,2021-07-07 00:00:00,7098,348,237
,,0,7,15,2021-07-07 00:00:00,3073,94,513
,,6,16,6,2021-07-07 00:00:00,5145,13,343
,,9,9,16,2021-07-07 00:00:00,4620,166,185
,,15,21,13,2021-07-08 00:00:00,6062,244,217
,,3,0,17,2021-07-08 00:00:00,7581,171,304
,,5,15,19,2021-07-08 00:00:00,2198,17,105
,,22,2,13,2021-07-08 00:00:00,1946,51,65
,,22,13,7,2021-07-08 00:00:00,2800,230,108
,,4,4,20,2021-07-08 00:00:00,7182,332,360
,,13,24,8,2021-07-08 00:00:00,7301,287,522
,,20,1,16,2021-07-08 00:00:00,10108,107,349
,,21,14,12,2021-07-08 00:00:00,5369,97,174
,,17,19,8,2021-07-08 00:00:00,2667,96,167
,,25,9,7,2021-07-08 00:00:00,16779,215,646
,,13,22,1,2021-07-08 00:00:00,10521,132,1169
,,18,12,17,2021-07-08 00:00:00,1113,82,51
,,18,4,22,2021-07-08 00:00:00,13188,301,1015
,,16,5,19,2021-07-08 00:00:00,4760,53,340
,,8,14,0,2021-07-08 00:00:00,6461,153,808
,,12,19,15,2021-07-08 00:00:00,6454,180,718
,,0,19,11,2021-07-08 00:00:00,1757,125,118
,,18,9,3,2021-07-08 00:00:00,2618,83,110
,,8,21,9,2021-07-09 00:00:00,10815,100,373
,,14,16,9,2021-07-09 00:00:00,12488,358,500
,,13,19,10,2021-07-09 00:00:00,4536,139,239
,,1,8,3,2021-07-09 00:00:00,1645,379,83
,,10,22,22,2021-07-12 00:00:00,1883,63,135
,,15,18,0,2021-07-12 00:00:00,7091,92,546
,,14,12,1,2021-07-12 00:00:00,7763,351,555
,,1,15,13,2021-07-12 00:00:00,2534,46,111
,,16,24,16,2021-07-12 00:00:00,91,26,4
,,19,1,13,2021-07-12 00:00:00,1813,31,73
,,0,17,19,2021-07-12 00:00:00,3430,263,215
,,11,23,20,2021-07-12 00:00:00,7063,18,416
,,21,23,7,2021-07-12 00:00:00,3780,38,158
,,14,15,14,2021-07-13 00:00:00,1456,61,91
,,14,4,6,2021-07-13 00:00:00,7889,337,494
,,24,13,16,2021-07-13 00:00:00,693,248,23
,,19,11,15,2021-07-13 00:00:00,9548,32,735
,,25,15,8,2021-07-13 00:00:00,4445,211,203
,,3,13,22,2021-07-13 00:00:00,1288,228,86
,,16,7,2,2021-07-13 00:00:00,6167,322,257
,,9,10,5,2021-07-13 00:00:00,6909,112,364
,,5,18,0,2021-07-13 00:00:00,2296,122,154
,,10,15,14,2021-07-14 00:00:00,406,15,24
,,25,2,9,2021-07-14 00:00:00,1904,199,71
,,8,10,5,2021-07-14 00:00:00,9443,168,430
,,8,17,12,2021-07-14 00:00:00,1232,7,38
,,9,4,14,2021-07-14 00:00:00,1519,9,95
,,22,23,11,2021-07-14 00:00:00,231,299,14
,,19,1,4,2021-07-15 00:00:00,4907,212,205
,,20,18,3,2021-07-15 00:00:00,5999,430,316
,,18,23,16,2021-07-15 00:00:00,2863,158,99
,,7,18,16,2021-07-15 00:00:00,3430,118,132
,,13,1,7,2021-07-15 00:00:00,13405,229,463
,,12,24,12,2021-07-15 00:00:00,1981,260,67
,,8,12,0,2021-07-15 00:00:00,9373,17,1042
,,11,4,2,2021-07-15 00:00:00,12089,104,637
,,19,11,9,2021-07-15 00:00:00,2940,405,109
,,8,9,8,2021-07-15 00:00:00,2149,82,127
,,12,13,22,2021-07-15 00:00:00,7378,104,462
,,18,1,4,2021-07-15 00:00:00,945,59,30
,,8,17,14,2021-07-15 00:00:00,1225,62,82
,,7,19,0,2021-07-15 00:00:00,8484,201,606
,,3,6,6,2021-07-15 00:00:00,2009,75,155
,,12,5,15,2021-07-15 00:00:00,11473,80,1913
,,14,21,17,2021-07-15 00:00:00,945,18,45
,,2,0,4,2021-07-15 00:00:00,973,97,41
,,0,23,22,2021-07-15 00:00:00,6517,36,593
,,11,3,9,2021-07-16 00:00:00,7798,84,312
,,11,9,14,2021-07-16 00:00:00,966,171,57
,,25,15,0,2021-07-16 00:00:00,917,75,77
,,0,10,13,2021-07-16 00:00:00,434,211,17
,,8,6,9,2021-07-16 00:00:00,9037,509,323
,,12,0,20,2021-07-16 00:00:00,364,17,22
,,15,5,5,2021-07-16 00:00:00,7903,14,416
,,9,5,2,2021-07-16 00:00:00,8540,154,389
,,17,7,14,2021-07-16 00:00:00,4130,64,207
,,7,11,10,2021-07-16 00:00:00,2653,161,166
,,13,10,10,2021-07-16 00:00:00,7133,84,549
,,0,5,7,2021-07-16 00:00:00,6678,32,268
,,11,8,12,2021-07-16 00:00:00,9884,258,396
,,17,6,0,2021-07-16 00:00:00,11417,45,1269
,,0,2,12,2021-07-16 00:00:00,11039,91,409
,,14,0,16,2021-07-16 00:00:00,189,229,7
,,17,2,8,2021-07-16 00:00:00,2835,6,135
,,15,1,16,2021-07-16 00:00:00,4214,116,141
,,11,14,10,2021-07-16 00:00:00,3031,505,145
,,4,21,2,2021-07-16 00:00:00,4851,131,211
,,12,4,10,2021-07-16 00:00:00,4543,364,240
,,11,12,6,2021-07-19 00:00:00,3108,210,389
,,8,23,9,2021-07-19 00:00:00,3563,69,128
,,22,8,19,2021-07-19 00:00:00,8981,173,499
,,6,1,9,2021-07-19 00:00:00,833,105,34
,,18,7,12,2021-07-19 00:00:00,4165,20,155
,,6,22,9,2021-07-19 00:00:00,896,211,36
,,6,1,6,2021-07-19 00:00:00,12943,9,925
,,0,21,3,2021-07-19 00:00:00,3983,327,182
,,12,12,21,2021-07-20 00:00:00,4025,73,161
,,7,22,3,2021-07-20 00:00:00,4809,169,241
,,11,6,10,2021-07-20 00:00:00,6398,106,400
,,8,17,20,2021-07-20 00:00:00,2387,160,171
,,20,8,6,2021-07-20 00:00:00,5789,245,446
,,13,24,12,2021-07-20 00:00:00,6769,60,219
,,4,10,22,2021-07-20 00:00:00,3248,113,271
,,14,13,16,2021-07-20 00:00:00,11473,290,499
,,7,21,19,2021-07-20 00:00:00,819,135,49
,,20,5,17,2021-07-20 00:00:00,6195,66,239
,,6,11,17,2021-07-20 00:00:00,2961,24,119
,,15,0,21,2021-07-20 00:00:00,3360,247,147
,,11,11,5,2021-07-20 00:00:00,10059,284,592
,,0,4,21,2021-07-20 00:00:00,5257,278,229
,,24,5,20,2021-07-21 00:00:00,1596,244,84
,,15,14,7,2021-07-21 00:00:00,8316,85,320
,,7,23,0,2021-07-21 00:00:00,3283,356,235
,,15,21,4,2021-07-21 00:00:00,6727,113,217
,,3,6,2,2021-07-21 00:00:00,1344,252,68
,,25,12,14,2021-07-21 00:00:00,4774,72,319
,,15,17,13,2021-07-21 00:00:00,399,243,14
,,13,18,13,2021-07-21 00:00:00,3024,301,121
,,12,12,5,2021-07-21 00:00:00,602,126,41
,,16,14,8,2021-07-21 00:00:00,8673,94,434
,,19,6,20,2021-07-21 00:00:00,12404,192,591
,,9,1,10,2021-07-21 00:00:00,9541,54,637
,,19,24,5,2021-07-21 00:00:00,483,180,25
,,9,15,9,2021-07-21 00:00:00,2709,173,97
,,14,4,19,2021-07-21 00:00:00,10983,68,687
,,18,9,12,2021-07-22 00:00:00,4326,183,140
,,15,22,14,2021-07-22 00:00:00,112,89,7
,,20,11,6,2021-07-22 00:00:00,5565,39,619
,,20,12,0,2021-07-22 00:00:00,9898,110,1100
,,2,11,4,2021-07-22 00:00:00,476,176,20
,,22,5,10,2021-07-22 00:00:00,4599,197,329
,,25,24,22,2021-07-22 00:00:00,3031,113,190
,,7,23,4,2021-07-22 00:00:00,5208,124,186
,,9,11,8,2021-07-22 00:00:00,5873,185,267
,,15,14,21,2021-07-22 00:00:00,16968,139,653
,,21,11,8,2021-07-22 00:00:00,12635,78,903
,,12,15,3,2021-07-22 00:00:00,567,120,34
,,6,10,16,2021-07-22 00:00:00,8246,383,330
,,21,3,15,2021-07-23 00:00:00,3101,232,239
,,13,1,20,2021-07-23 00:00:00,4326,221,228
,,8,15,10,2021-07-23 00:00:00,5376,114,317
,,6,3,21,2021-07-23 00:00:00,2240,9,102
,,24,10,11,2021-07-23 00:00:00,784,118,44
,,1,1,5,2021-07-26 00:00:00,2240,198,118
,,1,7,17,2021-07-26 00:00:00,6643,352,266
,,10,17,20,2021-07-26 00:00:00,4459,186,235
,,8,7,8,2021-07-26 00:00:00,6713,286,373
,,11,7,21,2021-07-26 00:00:00,3108,169,116
,,3,1,8,2021-07-26 00:00:00,11116,118,530
,,6,24,3,2021-07-26 00:00:00,406,329,18
,,21,4,1,2021-07-26 00:00:00,6055,532,757
,,18,6,13,2021-07-26 00:00:00,2968,12,106
,,22,19,3,2021-07-27 00:00:00,5369,264,256
,,5,12,7,2021-07-27 00:00:00,9268,124,371
,,6,16,12,2021-07-27 00:00:00,7735,458,287
,,14,13,8,2021-07-27 00:00:00,8540,390,407
,,21,5,20,2021-07-27 00:00:00,6265,52,369
,,21,9,12,2021-07-27 00:00:00,98,288,4
,,13,11,13,2021-07-27 00:00:00,7105,22,237
,,14,23,17,2021-07-27 00:00:00,10605,14,483
,,17,17,10,2021-07-27 00:00:00,20384,253,1359
,,8,11,9,2021-07-27 00:00:00,364,79,15
,,3,8,4,2021-07-27 00:00:00,6881,161,238
,,19,6,4,2021-07-27 00:00:00,483,48,20
,,8,16,20,2021-07-27 00:00:00,11284,220,753
,,18,22,21,2021-07-27 00:00:00,1449,113,52
,,9,16,3,2021-07-28 00:00:00,7273,403,317
,,3,1,9,2021-07-28 00:00:00,6916,309,277
,,16,4,10,2021-07-28 00:00:00,868,38,52
,,1,23,20,2021-07-28 00:00:00,952,134,53
,,19,22,10,2021-07-28 00:00:00,3220,94,190
,,17,15,17,2021-07-28 00:00:00,3745,187,209
,,25,19,5,2021-07-29 00:00:00,10878,57,473
,,18,15,0,2021-07-29 00:00:00,2653,266,295
,,12,17,17,2021-07-29 00:00:00,1043,133,53
,,4,17,22,2021-07-29 00:00:00,5257,63,526
,,21,2,19,2021-07-29 00:00:00,9639,374,439
,,16,15,19,2021-07-29 00:00:00,12950,249,720
,,1,6,1,2021-07-29 00:00:00,2884,258,412
,,10,14,5,2021-07-29 00:00:00,3024,340,132
,,10,3,5,2021-07-29 00:00:00,9394,332,553
,,14,9,21,2021-07-29 00:00:00,3878,1,177
,,24,22,14,2021-07-29 00:00:00,9863,245,520
,,11,12,22,2021-07-29 00:00:00,3451,256,346
,,2,18,8,2021-07-29 00:00:00,8078,136,385
,,19,24,17,2021-07-29 00:00:00,3115,183,120
,,19,13,3,2021-07-29 00:00:00,1981,325,95
,,2,3,2,2021-07-29 00:00:00,8078,14,426
,,22,1,9,2021-07-29 00:00:00,8757,229,351
,,5,12,22,2021-07-29 00:00:00,4466,230,406
,,25,19,12,2021-07-30 00:00:00,896,140,34
,,16,13,8,2021-07-30 00:00:00,10045,145,670
,,6,22,10,2021-07-30 00:00:00,12845,328,857
,,20,1,10,2021-07-30 00:00:00,8708,115,581
,,7,21,1,2021-07-30 00:00:00,476,21,44
,,4,9,19,2021-07-30 00:00:00,2625,25,120
,,24,1,11,2021-07-30 00:00:00,10969,391,646
,,1,24,0,2021-08-02 00:00:00,14763,155,985
,,20,3,1,2021-08-02 00:00:00,13188,85,1884
,,9,17,5,2021-08-02 00:00:00,6944,299,386
,,20,0,7,2021-08-02 00:00:00,8561,196,306
,,19,3,7,2021-08-02 00:00:00,4753,259,217
,,22,2,9,2021-08-02 00:00:00,10388,95,473
,,17,0,7,2021-08-02 00:00:00,8057,106,310
,,1,4,3,2021-08-02 00:00:00,7,199,1
,,25,15,6,2021-08-02 00:00:00,1666,94,209
,,24,11,13,2021-08-02 00:00:00,3934,99,158
,,15,21,12,2021-08-02 00:00:00,11746,297,368
,,6,0,15,2021-08-02 00:00:00,10150,10,1015
,,18,10,5,2021-08-02 00:00:00,8204,91,513
,,1,9,5,2021-08-02 00:00:00,8015,357,501
,,21,14,14,2021-08-02 00:00:00,2695,136,159
,,13,8,11,2021-08-02 00:00:00,4277,97,286
,,9,14,7,2021-08-02 00:00:00,1617,211,68
,,21,2,17,2021-08-02 00:00:00,6181,146,248
,,2,19,2,2021-08-03 00:00:00,5957,71,249
,,22,6,8,2021-08-03 00:00:00,4550,41,253
,,9,23,4,2021-08-03 00:00:00,7217,1,278
,,6,8,10,2021-08-03 00:00:00,4151,21,260
,,3,13,12,2021-08-03 00:00:00,7910,70,256
,,16,22,9,2021-08-03 00:00:00,5446,299,188
,,22,4,15,2021-08-03 00:00:00,9443,403,1050
,,12,0,9,2021-08-03 00:00:00,7945,101,346
,,8,24,2,2021-08-03 00:00:00,6167,104,257
